word;file1
oddychaä‡;2
pobå‚aå¾ania;1
dwudziestym;1
podtrzymujä…cä…;1
otacza;4
pokaå¾e;5
zerwawszy;1
poprawiå‚;2
dalej;46
wiä™ksza;2
rä™kojeå›ä‡;1
rozpuszczony;1
jeå¾elim;1
mimowolnie;1
zresztä…;11
zielonoå›ciä…;1
sukience;2
wiä™ksze;1
regimenty;1
opodal;2
regimentu;1
odbyå‚y;1
wiä™kszy;3
zachmurzaå‚;1
carlo;1
podnioså‚em;2
czoå‚em;6
coraci;3
piä™trze;6
pobocznä…;1
poprawiå‚â€¦;1
zawoå‚aå‚;54
å›cianach;4
witka;1
poznaje;2
zupeå‚nym;3
czegoå›;6
kociej;7
skoczyä‡;1
kurtkach;1
dziedzina;1
koniec;8
czapce;1
rachityczne;1
milionã³w;2
dåºwiä™k;1
zazdroszczä™;2
dobranoc;6
wyprawie;1
uczä™szczajä…;1
beczy;2
idä…;17
wyprawim;1
ktã³ryå›my;1
paznokciach;1
marynarzem;1
obracano;1
krwawej;1
okruszynami;1
gå‚ã³w;2
piå‚kä™;1
rozpaczyâ€¦;1
biegå‚;8
towarzyszom;1
piä…tym;1
kamyki;1
minut;11
posadzi;1
kochaneczek;1
plecy;10
odgadnä…ä‡;1
poznali;1
wdrapawszy;1
przypatrywaå‚em;1
jakiej;4
wyruszenia;1
daje;9
dopominaå‚;1
upå‚ynä…å‚;1
zastawiå‚;1
skrzyniâ€¦;1
umã³wili;3
å›pieszcie;1
wå›cieklejsza;1
uszy;3
gotuje;1
ã³smej;2
zawahaå‚a;1
zwyciä™ski;2
klasnä™å‚a;1
najwyå¾szy;1
napeå‚niajä…c;1
muzycznych;1
stwã³rco;1
pilnie;2
przeproszä™;1
znosiå‚;2
dali;7
niedziela;8
wiejskie;1
poznany;1
usnä…å‚;2
å›widrowaä‡;1
dala;3
przegrywania;1
peones;1
å›mielsi;1
zdecydowaå‚y;1
å›wieczki;1
zbroje;1
rozciä…gniä™ci;1
kawaå‚kiem;1
doroå›li;2
ociemniaå‚ych;1
gardå‚em;2
pozawijanym;1
spokoju;4
zwieszone;1
stronieâ€¦;1
napisaå‚;6
damy;1
nieustannie;1
zå‚amany;1
zdecydowaå‚a;1
buciki;2
rozchodzili;1
zdä…å¾yå‚;1
gå‚ã³d;1
dane;1
przecie;15
uczniowi;1
wesoå‚ego;2
uwierzysz;2
ojczyzno;2
oså‚upiaå‚em;1
ojczyzny;14
wznioså‚ego;1
ojczyzna;2
rozumiaå‚a;3
zå‚oczyå„cã³w;1
nä™dznym;2
bohaterskim;1
zachowuje;1
ludzkoå›ci;2
piä™å›ciä…;7
donasza;1
zmazuje;1
wå‚oå¾yå‚;6
åºle;13
egzamin;5
podziä™kowaå‚em;1
spojrzeli;1
objä…å‚;6
zatrzymujä…;1
spotkaå‚;5
idä™;5
poå›wiä™cone;1
uwaå¾;1
znikaå‚y;1
przeciw;7
stojä…cy;3
zachrobotaå‚y;1
pociä…gajä…c;2
skä…dciå›;1
paluszek;1
tä…;27
zaå‚odze;1
liczyä‡;2
stojä…ce;1
niespokojniejsza;1
odchodnym;2
poprowadziå‚;1
tå‚umaczyå‚;1
dodanej;1
widzisz;26
wä™glarza;3
okrzykujä…cego;1
skå‚onnoå›ci;1
poså‚yszeliå›my;2
podnioså‚ym;1
oczyâ€¦;1
å¾arcikã³w;1
siostrzyczce;1
crossiemu;1
kirasjerzy;1
ramieniu;10
rozczochranä…;1
odwaga;4
poå›wiä™cony;2
mdlaå‚y;1
wygrzebaå‚;2
bazgrze;1
â€ratunku;1
pracowaä‡;8
lepsze;4
ranä™;3
å›wiä™ciej;1
febrze;1
nazwaå‚;1
lepszy;7
ramienia;4
uå‚omne;1
ucaå‚ujä™;2
ujrzysz;3
på‚ywak;1
zrozumie;1
zaså‚aniaå‚;1
dziecko;73
spodziewali;1
utrzymywaå‚;1
data;1
uratujecie;1
wietrze;1
stowarzyszenia;1
å›piewaå‚;4
asystentem;2
dasz;1
niechbym;1
uderzony;3
dziecku;5
dziecka;14
gå‚upiå›;1
opuszczony;1
zmieå„;1
nieprawda;8
wycieraå‚;1
fortepianie;1
owä…;5
kolan;4
naraz;13
odwagi;27
tyå‚â€;1
saniami;1
towarzyszka;1
czå‚owieczyna;1
mdlaå‚a;1
niebieskiej;2
zwyciä™stw;2
å»ebyå›;1
dary;1
topnieje;1
indziej;1
opuszczone;1
pokå‚oå„cie;1
kieszeniach;4
piä™ä‡;13
rozrzewnionym;1
daå‚eå›;1
wyprawy;1
wypadå‚szy;1
pobiegå‚szy;1
szczepã³w;1
ogrodem;1
torturowane;1
patrzyå‚a;11
â€stå‚ukå‚;1
wyprawi;1
czworo;1
brudnyâ€;1
wpierw;7
wyprawa;1
spiczastego;1
å›niegach;1
pomyå›laå‚;7
skã³ry;1
niebieskich;2
uczuciach;1
loteryjne;1
koå‚drze;1
wieå›;1
szkå‚a;2
mediolanie;1
jä™zykã³w;1
patrzyå‚o;2
regimentã³w;1
wycieå„czona;1
patrzyå‚y;1
å›piewaå‚y;1
prawdziwieâ€¦;1
chwyciå‚;18
å‚adownych;2
bettiego;2
dolä™;2
rozpaczliwych;1
wydrukowaå‚a;1
bä™dzieâ€¦;1
powiadaå‚a;1
sekcji;9
lubiå‚em;1
dåºwiä™cznym;2
podstawiå‚;1
przedarå‚;1
poprowadziå‚a;1
rannä…;1
piã³ropuszami;1
zajä™czy;9
piekå‚a;1
dekret;1
naszemu;2
tä™;70
ogodzinä™;1
sardyå„skim;1
faworytami;1
nauki;13
wä™drowca;1
pobladå‚;3
owijaå‚y;1
piekå‚o;2
wykonanych;1
rodzona;1
å›piewajä…c;2
ogå‚uszajä…cym;1
rodzicach;2
jeneraå‚;2
kielnie;1
klatek;1
wioå›larzami;1
odeprzeä‡;1
bylebym;2
odprzedaå‚em;1
rodzone;1
wspã³å‚braci;1
najstarszej;1
starå‚a;1
wyprawiå‚;1
fotelu;1
skracaå‚;1
towarzyszowi;1
ukrywszy;1
snem;2
ucieszä…;1
ksiä…dz;3
owoce;2
ciä™å¾koå›cie;1
zapisz;1
ktã³å¾;2
wã³wczas;4
patrzcieå¾;1
jeneraå‚ã³w;2
adios;1
wysadzonymi;1
obawiaä‡;1
widzem;1
ramkä…;1
stanä…ä‡;3
zwichrzone;1
bluzie;4
zapina;1
rozkazy;2
reprymendä™;1
ulituje;1
zostanie;3
wä™å¾a;2
dziwacznä…;1
wä™å¾e;1
bagatela;2
doå›ä‡;16
robotnik;7
dworu;1
workiem;1
zapytywaå‚;1
zwykå‚ä…;2
wygadywali;1
pogodzili;1
wielkodusznoå›ci;1
nieå›miaå‚ym;2
okoå‚o;5
przeczä…co;1
ksiä…å¾ä™ce;1
wstyd;6
przeleåºä‡;1
przylä…dki;1
zrywaä‡;1
å›piewaå‚a;1
wzmocniå‚y;1
gå‚ã³wnego;1
pilnowaä‡;1
liniä™;2
stanä™liå›my;2
drapiä…c;3
drukowaä‡;1
wyrzeåºbiony;1
punktualnie;1
å›piewaå‚o;1
pochwaå‚ach;1
piszä…;4
przechadzki;1
czwartek;13
czwartej;15
miedziakã³w;1
niechybnego;1
obraå¾asz;1
pokå‚ã³ciå‚em;1
dbaj;1
miarkujä…;1
mularczyku;3
narodowy;2
skopiowania;1
urwisostwaâ€¦;1
obaj;2
wiktora;9
kalabrii;8
rodzinä™;7
staruszkä™;2
narodowa;1
wypadå‚o;2
narodowe;2
szczudå‚a;1
kalabria;1
mularczyka;13
starajä…c;2
wyå›miejä…â€â€¦;1
å¾yciem;3
prã³bie;1
krzywo;1
zwyciä™å¾yli;1
polubiå‚;1
sprzedaä‡;2
tkliwoå›ciä…;2
på‚ã³cienne;1
pokå‚oå„;1
jadalnej;1
warsztatã³w;2
zaniepokojona;1
å¾adnych;4
zwrã³ciå‚a;2
latâ€;3
uboga;2
å›wiä™tych;2
obce;1
piã³r;2
koå„cem;2
abyâ€¦;1
sobota;17
â€rozbicie;1
drzwiczki;2
uczyniå‚o;2
nastawiajä…c;1
zwrã³ciå‚y;1
szpitalnä…;1
uciekaä‡;1
rosnä…cä…;1
zewnä™trznych;1
dwoma;11
rankiem;9
kryjä…;1
juå¾â€¦;4
mã³wiä…cej;1
naszego;12
rozbierano;1
ubogo;2
wyksztaå‚ciå‚;1
klaszczä…;1
ubogi;1
spowaå¾niaå‚y;1
tajemniczego;1
å‚awkami;5
â€szpitala;1
piastowaå‚a;1
dziaå‚ania;2
dziaå‚anie;1
szalaå‚a;1
wypowiedziany;1
wyobraå¾eniem;1
ministrã³w;1
jednakim;2
pozwã³l;2
dziå›;64
groch;1
kolana;14
tatusiowi;1
pochwaå‚ami;1
skå‚opotanych;1
zakrä™ciå‚;1
szalaå‚o;1
targa;1
klä™skach;2
kostusia;1
maszynisty;2
protektora;1
proå›bä™;2
rozå‚ä…czä…;1
dotknä…wszy;1
przyrzeknij;1
twarã³g;1
onâ€¦;1
chwiejä…cy;2
kowala;6
jakiemuå›;1
klä™czaå‚o;1
podziwu;1
wywoå‚ujesz;1
å¾oå‚nierzami;3
wybiä‡;1
dwoje;7
odprowadzili;2
wymknä™å‚o;1
grobu;2
wyrã³å¾niajä…c;1
ziemi;26
kowalu;1
oliwkowä…;1
popisie;1
tabakä…;1
wymawiajä…c;1
szczegã³å‚y;1
kä…cie;10
matczysko;1
wagonie;2
siedemdziesiä…tych;3
zjawiskiem;1
kä…cik;1
przyjå›ä‡;6
nowych;4
znajomych;2
zgoå‚a;6
czarnä…;8
zajä™ciom;1
promocjami;1
obie;10
ukryciu;1
rodzinä…;3
cichszy;1
melancholijnä…;1
uspokajaä‡;1
szczä™å›liwszy;1
zaduszki;1
â€dobranocâ€;1
rzecz;20
zaginionej;1
uciekajä…cej;1
må‚yå„ce;1
pozdrawiaä‡;1
uwijaå‚o;1
dodawania;1
koronkowych;1
przycisnä™å‚a;2
rzece;2
poezja;1
przeproszeniem;2
poezje;1
przygotuj;2
oniczym;1
podbiegå‚a;3
zobaczä™;12
paå›ä‡â€¦;1
gå‚ã³wkä…;1
obrã³cony;1
zapå‚aci;1
kochaj;16
kocham;19
rozgrywaå‚y;1
wstaä‡;2
då‚ugoâ€¦;1
då¾då¾ystym;1
zachwycie;1
zabijajä…;1
poå¾egnaå‚eå›;1
garoffiego;6
wyjmie;1
utä™sknieniu;1
karety;1
wyjmij;1
wiedziaå‚em;5
katalog;1
niespaniem;1
mã³wili;13
przyjdåº;2
szacunkiem;2
chustkä™;2
zaczynamy;1
wprawdzie;2
najbardziej;6
å¾em;25
pã³å‚okrä…gå‚e;1
rozdaä‡;2
czterech;15
okiennicä…;1
zanurzaå‚;1
nieå¾ywaâ€¦;1
przezwyciä™å¾enia;1
kå‚adä…c;5
humbertem;3
krã³tkie;3
på‚akaå‚em;1
opatrznoå›ä‡;1
på‚aczesz;2
widnä…;1
umarå‚ych;2
wychudzonego;1
obraå¾a;2
siedzä…cego;2
zwijaå‚;1
ustawaå‚;2
tknie;1
chustä™;1
dopiero;20
garoffiemu;1
krã³tkim;4
przeszli;7
obywateli;1
poså‚usznie;1
dowodziå‚;1
koszuå‚ä™;1
skrzyå¾owaä‡;1
imiä™;11
å›piä…cym;1
caå‚uje;2
stopniujä…;1
å‚ã³å¾eczko;1
zwiesiå‚;1
â€dzieje;1
naruszyä‡;1
szorstki;1
koå„czy;1
gå‚uchoniemej;1
å‚ã³å¾eczka;4
å›licznych;2
potomstwa;1
obok;15
wypoczywajä…c;1
pokazaå‚;11
zasmucasz;1
zwoå‚ywaä‡;1
wydå‚ubaä‡;1
grozi;2
jesieniä…;1
å‚ã³å¾eczku;3
chcesz;9
ktoå›;13
å¾al;17
gardziå‚;1
obiema;1
piä™å›ä‡;1
odciä™ta;1
program;1
rozszerzyå‚y;1
tyranã³w;1
mã³wiä…cy;2
sklepach;3
kieszonce;1
pewnymi;1
chorowity;3
biedakowi;2
krä™ciå‚;1
å›licznymi;1
wszystkich;78
wypaå›ä‡;1
pieå›ciä‡;1
wywä™drowaå‚a;1
podobaå‚;3
obraz;10
wiszä…;1
å‚awkä™;15
rozstawaä‡;1
naå‚adowanej;1
szafirowe;1
nauce;2
byå‚â€¦;1
pomyå›leä‡;7
rzeki;4
wä™drowny;2
lirã³w;10
postaci;1
wspã³å‚czuciem;4
niewidomy;1
rzeka;3
spoczywa;1
zobaczä…;2
zasypia;1
opowiadajä…c;2
zdrowym;2
gå‚ã³wkä™;3
zrozumieliå›cie;1
powinien;3
siä™gnä…wszy;1
pogå‚askaä‡;2
niewidomi;2
zaå‚atwiaå‚;1
ceratowej;2
tamujä…c;1
witacie;2
boå›;3
då‚a;2
zachowaä‡;3
goå›cie;1
wyrabiajä…;1
kurzawä…;2
majestatycznych;1
zanim;9
liberii;2
chustkä…;1
przeciwnieâ€¦;1
lekcje;16
rodzicami;4
butach;1
lekcja;3
kochajcie;2
pchajä…;1
promieni;1
rozumiesz;9
austriacka;1
minutä™;1
nadajä…c;1
sercach;4
lekcji;22
kurczä™tami;1
porwaå‚;3
rozmyå›laä‡;1
zå‚y;5
przednie;1
rozgniewawszy;1
gdyå›;1
jakowejå›;1
literkami;1
podmiataå‚;1
powiedzå¾e;2
przeså‚awszy;1
przeå›pisz;1
â€nauczyciel;1
grosz;6
bezpiecznym;1
rodzony;1
postä…piå‚;1
zå‚e;5
nieå›ä‡;2
przerzuciwszy;1
przednia;1
zamieszkanä…;1
ã³w;19
szukajcie;1
odpoczywaå‚;1
wznoszä…c;1
chå‚opaki;2
zbliå¾a;1
doktoraâ€¦;1
piszä™;1
nauka;5
przesuwaå‚a;1
poprosiä‡;1
chå‚opaka;2
przyczyniam;1
korzystam;1
så‚odkä…;1
najstarszym;1
pocieszajä…ce;1
przedstaw;1
krogulczy;1
tytuå‚ami;1
starcowi;2
mä…droå›ciä…;1
poddania;1
dobrä…;14
przestawiaå‚;2
marzec;1
czaszkä™;3
liniä…;3
wystawä™;1
wyjdziesz;1
tysiä…ce;17
pamiä…tki;2
piä™kna;9
tysiä…ca;2
znalazå‚o;2
så‚uchajä…c;5
mroczna;1
piä™kne;6
brzemiona;1
brzegach;1
â€wå‚ochy;1
przypominaå‚;3
rozå‚ä…czyä‡;1
znalazå‚a;2
jabå‚ek;2
piä™kny;13
dziä™kujä…c;1
powagä…;4
koniu;4
popå‚ochu;1
oå›mieszenia;1
brunetka;1
konie;3
å‚awkä…;3
jakie;33
pisaå‚â€¦;1
konia;4
odeszå‚a;4
wpoå›rã³d;10
pamiä…tka;2
jakim;16
znaå‚em;1
dobä™dzie;1
falach;1
spiczaste;1
tå‚um;25
tonä…cego;1
roztropny;1
dziennego;1
nã³g;7
zarabiaå‚;1
dziewiä…tka;1
godzina;4
wspomnij;3
wziä…å‚em;1
ozdabiaå‚o;1
wiwat;3
odejå›ciem;1
dziedziniec;5
zbliå¾aä‡;2
å›miesznie;2
butã³w;2
godziny;22
zbyt;6
wträ…ciä‡;1
så‚odycz;5
fetujä…;1
så‚abym;4
posypaå‚;2
gadajä…c;1
wiersze;1
poså‚usznym;1
wiersza;1
duchowymi;1
dziewiä…tej;4
leå¾ä…;2
grzebiä…;1
rozrzewniå‚;1
zawiä…zanä…;1
wystraszonym;1
pierwej;4
dodatku;4
przyjeå¾då¾aå‚;1
porcjä™;1
wisiaå‚o;1
â€albert;1
mowä™;1
spali;1
odgadå‚a;1
takå¾eâ€¦;1
dojdzie;1
wzruszonych;1
myå›lä…;7
znaå‚am;1
opartego;1
wisiaå‚a;1
kajutä™;1
bertola;2
rzucajä…;1
â€nauczycielâ€;1
lekka;2
krzycz;1
lekki;3
ferruccioâ€¦;1
niepodobieå„stwem;2
jednostajnej;1
lekko;3
konno;3
wydobrzeje;1
latarniami;1
usnä…ä‡;1
doroczna;1
armiä™;1
miesiä…cami;2
wypchane;3
å‚kaniem;5
poprowadzi;1
odchodziå‚;1
adiutantami;1
nikim;1
poznajä…c;1
wieczora;9
zastä…pi;1
wå‚oå¾yå‚a;2
litera;1
nabrzmiaå‚ymi;1
klasie;25
przywoå‚aä‡;1
gå‚upiä…;1
postara;1
schodzili;1
å‚askaw;4
bå‚ä™kit;2
dobiegnij;1
zaczynasz;2
niemotä…;1
popiå‚;1
pinâ€¦;2
dobiegnie;1
obejrzawszy;1
litery;2
cegieå‚;2
kucharz;1
przepysznych;1
matkaâ€¦;1
pociesza;2
kuglarzy;1
så‚uå¾yä‡;3
zdrowiu;2
ciä™å¾kim;2
åšmierä‡;3
mizeraka;1
czasopisma;1
zrozumiawszy;1
godzien;1
trawy;1
wisiaå‚y;2
ã“semka;1
ciä…gnä…;1
zaledwie;23
zdrowie;10
zdrowia;3
mundurze;2
odwrã³cony;1
gotowe;1
prowincji;4
przedwczeå›nie;2
wbiegajä…;1
mã³wisz;7
przeciwiå‚;1
opiekowaå‚a;1
ciä™å¾kie;7
zawrzeä‡;1
piä™dåº;1
pogrubiaå‚a;1
gotowa;3
przepraszaå‚a;1
pomocy;1
trzä…så‚;2
â€drogiej;1
skokach;2
wideå‚ki;1
wå‚aziä‡;1
rozrzuconych;2
zajä™å‚y;1
nikczemnym;1
pasaå¾erami;1
odstä™powaå‚;1
zachwycony;2
chcemy;5
â€dzieci;1
uprzejmy;4
å›liwki;1
trup;2
zbudziä‡;2
objä…ä‡;4
roztropni;1
glos;2
porywem;2
udzielali;1
przechodziå‚y;2
prawdziwä…;2
widziadå‚a;1
bledszy;2
ufnoå›ci;2
naå›ladujä…c;1
myå›lä™;7
skoå„czyå‚em;2
pyå‚;1
dowierzaå‚;1
poobijane;1
nadciä…gnä…ä‡;1
på‚aczä…ce;2
å¾yä‡;5
idzie;28
samotnego;1
sukiennä…;1
mieä‡;12
ochrypå‚;1
uczuwaå‚;1
woåºnicy;1
dzwon;1
kupiec;6
bywajä…;1
bledsza;2
wpã³å‚senni;1
szerokie;6
osady;2
zwyciä™å¾onych;1
dotä…d;12
podarå‚;1
uczuå‚em;4
trzy;42
å›miertelnä…;3
å‚akotek;1
zadziwienia;1
kaåºniach;1
krzykliwie;1
rã³wninie;2
konwulsyjnä…;1
zdziwiony;3
chmary;1
kwadrans;1
roztarganä…;1
spieszä…c;1
uczony;1
dziewiä…tym;1
wisienki;1
zdziwiona;1
wspaniale;2
przykå‚adaå‚o;1
operowaå‚;1
kontentna;1
trzeciä…;3
zabolä…;1
staruszkä…;1
straå¾acy;4
zrobili;2
pamiä…tkä™â€¦;1
rzä™du;2
dawaä‡;4
zapytaå‚;50
rzä™dy;7
postä™py;1
dåºwigajä…cych;1
szczere;1
odszepnä…å‚;1
å›miaå‚;21
bå‚yszczä…cym;2
przechodziå‚o;1
å›pisz;1
poså‚ugiwaå‚;1
rodak;2
zapytaå„;1
palä…cego;1
â€¦piä™knie;1
precossi;31
latarka;1
schodåº;7
chlebaâ€¦;2
å›nieå¾nymi;1
dotknä…ä‡;2
przykrycie;1
zrobimy;1
uczona;1
okropny;2
stawaå‚;6
szczä™å›liwszych;1
nasze;7
pogrzebu;1
nasza;9
sztandary;5
trzydziestomilionowego;1
krä™cä…;1
å›wiatã³w;1
osobä™â€¦;1
puchlina;1
wstaå‚a;1
okropna;1
wojnach;1
czymå›;6
pã³jdåºmy;6
miaå‚eå›;4
przeciä…gaå‚y;1
historiä™;4
å¾egna;2
koå‚nierz;1
niewiniä…tka;1
piå›nij;3
najmå‚odsze;1
pomocniczych;1
piå›nie;1
dzwoniä‡;2
brukach;1
dokoå„czyä‡;2
mä™tnych;1
rozwiä…zaä‡;2
miesiä™cy;15
straå¾nikami;1
zostawiå‚eå›;1
poså‚yszaå‚;5
odwiedziä‡;14
liå›ci;1
podnoszä…c;9
szorstkich;1
wstaå‚o;1
wrã³så‚;2
zostawiajä…c;5
ochotä™;1
szczery;1
czuwanie;1
okolicach;1
wchodzili;2
grodã³w;2
pokaå¾ä™;1
å‚awkach;6
wstä™pu;2
maluå›ka;1
rodem;3
uciekå‚eå›;1
zwierzchnoå›ci;1
geometryczne;2
maluå›ki;3
przebaczyå‚;3
staruszce;1
popychajä…c;1
pã³å‚mroku;1
zbliå¾ajä…c;2
gimnastyki;9
strzegå‚o;1
gimnastyka;1
å›ciskaä‡;4
dobrotliwej;1
dopytam;1
szwoleå¾ery;1
przebywaå‚;1
drzewny;1
wsunä…å‚;2
przeå‚knä…å‚;4
upodobanie;1
nieå›miertelne;1
wieszajä…;1
przed;124
prã³bowaå‚;5
miedziakami;1
ciä…gniony;1
ktã³raå›;3
trafu;1
ubã³stwa;1
zaså‚uå¾yä‡;1
szpilkami;1
å›lizgawce;1
mä™czennicy;1
lekcjami;2
staå‚by;2
spokojni;1
czynach;1
zrobisz;1
byå‚eå›;7
przez;202
chodzä…cych;1
miauczeä‡;1
wczorajâ€;1
wieczornä…;1
sposobã³w;2
spokojny;6
makaronem;1
drobnym;1
rozpä™taå‚a;1
bukiecik;3
pierwsi;3
zadziwione;1
zakutym;1
podskakiwaå‚y;1
boleå›ciä…;2
wyprowadziå‚;3
bukiecie;1
poczciwy;5
staå‚em;1
staä‡;8
poå‚owie;2
nieskalanego;1
przestanie;2
wsadzonej;1
szczeroå›ciä…;1
pauzie;1
zielonych;2
chowaä‡;1
gmachu;1
przechodziå‚;6
prostej;1
jakby;146
gmachy;1
przyprowadziå‚y;1
dyplom;3
musiaå‚em;3
å¾aå‚owaå‚;3
dokå‚adnie;1
przyprowadziå‚a;1
terazâ€¦;1
modliå‚;1
uroså‚a;4
pochwaliå‚a;1
powiadam;4
prochy;1
rozochociå‚;1
dyrektor;31
pozwala;3
dawnej;1
pamiä™taå‚em;1
proszä…c;4
zmieszanych;1
fotela;2
oså‚abia;1
wymã³wiä‡;2
tymczasem;45
foteli;2
bå‚azenki;1
wyjå›ä‡;7
brzoskwiniä™;1
ostrymi;1
wczoraj;39
å‚ykali;1
przyjechaå‚;1
wspã³å‚obywateli;1
bagnetã³w;2
wpadå‚o;1
woåºnicä…;1
zamek;1
spada;1
chcieliå›my;1
wpadå‚y;1
wolnym;3
wpadå‚a;2
å¾ä…dali;1
wyborny;2
posadåº;1
czwartym;3
jakem;5
nabrzmiaå‚ych;1
poczä…å‚;6
rozbieleniu;1
stworzeniem;1
danym;1
wyprzedziå‚;1
parterowy;1
niosä…c;4
staå‚am;1
krzyki;3
strapienie;1
wchodzisz;1
drzewem;5
szukaå‚;6
upalnym;1
traci;1
gimnastyce;2
spojrzy;1
wysadzi;1
zaniesiemy;1
naciä…gnä…wszy;1
podrzutkiem;1
lombardczykiem;1
zajä™cia;3
wyleczona;1
zajä™cie;2
nabazgraå‚em;1
jadalniä…;1
krewnych;2
å»yczliwy;1
klä™czkach;1
ujå›ciem;1
pewne;3
pracownikã³w;3
szare;1
przekupniã³w;1
pustymi;1
pewni;1
mä™czyå‚a;1
tegoroczna;1
podawali;3
pewna;3
så‚awä™;3
wydå‚uå¾onym;1
gaå‚ä™zi;1
uczczeni;1
gaå‚ä™zie;1
odwiedziå‚;4
zdarzaâ€¦;1
skrzyå¾owaå‚;1
oczy;88
skinä…å‚;1
szkatuå‚eczkä™;1
girlandach;1
wyå¾sze;3
chodzili;2
pä™dzimy;1
bliskoå›ä‡;1
dzisiejszym;2
szary;1
wynagrodziä‡;1
wyå¾sza;2
sukienkä™;1
pewny;7
å›wieciä‡;1
drogä…;6
urwaå‚a;1
pewno;13
korzystasz;1
oczu;25
zafrasowanych;2
arkusza;2
dywizjä…;1
zafrasowane;1
crosettim;1
feriami;1
henryka;1
odwaå¾nie;2
poå‚knä…ä‡;3
oå›miu;4
cieszä…;4
udekorowanego;1
towarzystwa;1
krzyk;19
przypominam;1
uczniem;10
bå‚agalnym;1
wiecznie;2
å¾eby;231
pokochaå‚em;1
szkolnym;1
sypaå‚y;1
odpowie;1
rozpalonä…;4
smutnej;1
zrobionego;2
arkuszu;1
så‚uå¾ä…cym;2
nabiwszy;1
pã³jdziesz;4
abo;1
rozrywa;1
oknem;4
wyperswadowaä‡;1
aby;35
niesprawiedliwie;1
cierpiaå‚;4
wå›cieka;1
då‚ugimi;5
ach;45
potä™ga;1
dorywkami;1
å›piew;2
innä…;3
kwiatami;1
ofiarniej;1
ileå›;1
trzymaå‚em;1
dywizji;2
pozwolä…;1
podobaå‚a;1
potä™gi;1
modlitwie;1
ustä™powali;1
podobaå‚o;2
å¾arcik;1
henryku;44
towarzystwo;2
pnä…ce;1
potok;1
przestaniesz;1
skoczyå‚;17
cegå‚ä™;1
wyprzedali;1
zaznajomiå‚;1
nieludzkim;1
mgnieniu;4
miejski;3
zbudziå‚a;1
miå‚ego;3
spod;11
odeså‚ano;1
å»egnamy;1
â€ojczyznaâ€;1
wyå¾szy;2
niezaså‚uå¾enie;1
dzieciak;3
wytwornä…;1
miejska;1
zå‚oå›liwie;1
liczyå‚;3
tå‚umiä…c;1
oknie;2
smutnie;3
zaå‚oå¾yå‚;1
pierwszej;18
noå¾yk;1
wiadomoå›ä‡;6
woniä…;1
pocieszyä‡;4
zå‚oå¾yå‚;2
nelliego;6
obracajä…;1
bitwa;1
staruszek;18
så‚awä…;1
obrazy;2
â€maå‚a;1
å¾aå‚owaä‡;1
parsknä™å‚o;1
trä…ciå‚;6
aha;2
lekarz;17
miaå‚em;6
pã³jdziemy;4
odda;1
doszå‚a;1
zarobiå‚em;1
konsulatu;1
nieprzebytä…;1
linä™;1
zadrgaå‚y;1
wpatrywaå‚a;1
wdzieraå‚y;1
powitajcie;3
wgramoliå‚o;1
idä…cej;1
wpatrywaå‚y;1
najkrã³tszym;1
å‚ä…kâ€¦;1
bitwy;6
morwä…;1
oknom;2
pachnä…;1
dotyczä…cy;1
dziecino;1
wierszami;1
drå¾eli;1
wdrapali;1
wstä…å¾eczki;1
nade;7
wypoczniesz;1
å‚zami;5
dawnego;4
jedzie;2
wstä…å¾eczka;1
naleå¾y;6
gdyå¾by;1
szuflady;1
alboå¾;3
wiosenna;1
å¾aå‚oå›ci;1
leciaå‚;4
jedzä…c;1
wiosenne;1
wiosenny;1
då‚uå¾szy;1
nacieszyä‡;1
trwodze;1
skoå„czywszy;3
najhaniebniejszych;1
zgani;1
odmienny;1
dzieciom;6
okolumnä™;1
dzieciny;1
upalona;1
westchnä…å‚;6
miaå‚am;1
poså‚ugiwaå‚a;1
poå›piesznie;7
wyglä…dzie;1
kubki;1
numerâ€¦;1
pieå›ciå‚;1
waå¾nych;1
poå‚amie;1
kubka;1
ale;435
pã³jdä™;9
operacjach;1
oznaczony;1
obrazã³w;1
posadzce;1
podziemnych;1
ksiä™gami;1
powoli;13
zatargaå‚;1
komuå›;2
podartej;1
miaå‚by;1
kolegã³w;21
powariowali;1
dowolne;1
oswoimâ€¦;1
szukaä‡;10
poczciwym;1
uczniak;1
powraca;2
wpatrzyå‚;1
dalekie;2
ochotä…;1
szczeryâ€¦;1
wraå¾eå„;1
dalekim;4
staruszka;10
obronä™;1
ponure;1
pä™dzili;1
staruszki;2
odwracaå‚;1
genueå„skä…;1
ani;68
doå¾yå‚;1
szalonymi;1
lekcjach;1
pustyni;1
ano;1
wyciä…gajä…ce;2
francuzom;1
oknami;3
zdanie;1
emanuela;9
kurnik;1
wyozdobiå‚;1
kamiennej;1
przekroczeniem;1
